country,founded,id,industry,linkedin_url,locality,name,region,size,website
sri lanka,2022,pure-ceylon-beverages-private-limited,retail,linkedin.com/company/pure-ceylon-beverages-private-limited,kelaniya,pure ceylon beverage private limited,western,Nov-50,shaktea.lk
sri lanka,2022,nire-realtors-sri-lanka,real estate,linkedin.com/company/nire-realtors-sri-lanka,colombo,nire realtors sri lanka,western,10-Jan,
sri lanka,2022,hexaeye-solutins,,linkedin.com/company/hexaeye-solutins,kandy,hexaeye solutions,central,10-Jan,hexaeye.com
sri lanka,2022,avrajobs,information services,linkedin.com/company/avrajobs,malabe,avrajobs,western,10-Jan,
sri lanka,2022,citadel-bridge,,linkedin.com/company/citadel-bridge,colombo,citadel bridge,western,10-Jan,
sri lanka,2022,keptron,,linkedin.com/company/keptron,colombo,keptron global,western,10-Jan,
sri lanka,2022,satva-automotive,,linkedin.com/company/satva-automotive,colombo,satva automotive,western,Nov-50,
sri lanka,2022,vlike,,linkedin.com/company/vlike,,vlike,,10-Jan,
sri lanka,2022,assetline-lands-pvt-limited,real estate,linkedin.com/company/assetline-lands-pvt-limited,battaramulla,assetline lands (pvt) limited,western,Nov-50,
sri lanka,2022,kalas-creations,,linkedin.com/company/kalas-creations,,kalas creations,,10-Jan,
sri lanka,2022,izing-lk,,linkedin.com/company/izing-lk,colombo,izing.lk,western,10-Jan,izing.lk
sri lanka,2022,slim-by-swim,,linkedin.com/company/slim-by-swim,piliyandala,slim by swim,western,10-Jan,facebook.com/slimbyswim
sri lanka,2022,triko-events,events services,linkedin.com/company/triko-events,avissawella,triko events,western,10-Jan,
sri lanka,2022,highrise-engineering,construction,linkedin.com/company/highrise-engineering,,highrise engineering,,10-Jan,
sri lanka,2022,rpg-global,,linkedin.com/company/rpg-global,colombo,rpg global,western,Nov-50,
sri lanka,2022,cabraal-holdings-ltd,financial services,linkedin.com/company/cabraal-holdings-ltd,,cabraal holdings international ltd.,western,Nov-50,
sri lanka,2022,shockgames,,linkedin.com/company/shockgames,colombo,shockgames,western,10-Jan,shockgames.net
sri lanka,2022,skrepkie,,linkedin.com/company/skrepkie,colombo,skrepkie,western,10-Jan,skrepkie.com
sri lanka,2022,vision-volunteers,,linkedin.com/company/vision-volunteers,katunayaka,vision volunteers lanka,western,10-Jan,visionvolunteerslanka.com
sri lanka,2022,biz-venture-international,international trade and development,linkedin.com/company/biz-venture-international,colombo,biz venture international (private) limited,western,10-Jan,
sri lanka,2022,cobraminimal,,linkedin.com/company/cobraminimal,colombo,cobra,western,10-Jan,
sri lanka,2022,nexvelads,,linkedin.com/company/nexvelads,colombo,nexvel marketing solutions,western,10-Jan,
sri lanka,2022,impact-edu,writing and editing,linkedin.com/company/impact-edu,colombo,impacted,western,10-Jan,impacted.lk
sri lanka,2022,ammas-munchies,,linkedin.com/company/ammas-munchies,,amma's munchies,north western,10-Jan,
sri lanka,2022,power-grid-startup,,linkedin.com/company/power-grid-startup,moratuwa,power grid (startup),western,10-Jan,
sri lanka,2022,elite-information-technologies-pvt-ltd,,linkedin.com/company/elite-information-technologies-pvt-ltd,rajagiriya,elite information technologies (pvt) ltd,western,10-Jan,
sri lanka,2022,alcatrazstudios,,linkedin.com/company/alcatrazstudios,colombo,alcatraz studios,western,10-Jan,
sri lanka,2022,unique-jm,,linkedin.com/company/unique-jm,,unique jm,uva,10-Jan,uniquejm.blogspot.com
sri lanka,2022,culture-ceylon,retail,linkedin.com/company/culture-ceylon,colombo,culture ceylon,western,10-Jan,cultureceylon.com
sri lanka,2022,web-axel,,linkedin.com/company/web-axel,colombo,web axel,western,10-Jan,
sri lanka,2022,openspacelk,,linkedin.com/company/openspacelk,,openspace,,10-Jan,openspace.lk
sri lanka,2022,b-stock,,linkedin.com/company/b-stock,,b-stock,western,10-Jan,bstock.lk
sri lanka,2022,gananlk,higher education,linkedin.com/company/gananlk,colombo,gananlk,western,10-Jan,ganan.lk
sri lanka,2022,botmsrilanka,,linkedin.com/company/botmsrilanka,colombo,botm sri lanka,western,Nov-50,
sri lanka,2022,gkits,,linkedin.com/company/gkits,colombo,gki techsol,western,10-Jan,
sri lanka,2022,fasteredgz,,linkedin.com/company/fasteredgz,colombo,fasteredgz,western,10-Jan,fasteredgz.com
sri lanka,2022,college-of-fashion-and-design,higher education,linkedin.com/company/college-of-fashion-and-design,colombo,college of fashion and design,western,Nov-50,cfd.lk
sri lanka,2022,uae-health-license-assistance,,linkedin.com/company/uae-health-license-assistance,colombo,dhla consultants pvt ltd,western,10-Jan,
sri lanka,2022,metro-photography-corp,photography,linkedin.com/company/metro-photography-corp,colombo,metro photography,western,10-Jan,
sri lanka,2022,elegant-communication-lk,,linkedin.com/company/elegant-communication-lk,kotte,elegant communication,western,10-Jan,elegantcomz.com
sri lanka,2022,ezship-io,,linkedin.com/company/ezship-io,colombo,ezship.io,western,10-Jan,
sri lanka,2022,hyfic-geeks,,linkedin.com/company/hyfic-geeks,,hyfic geeks,,10-Jan,
sri lanka,2022,doctor-web-solutions,,linkedin.com/company/doctor-web-solutions,colombo,doctor web,western,10-Jan,doctorweb.lk
sri lanka,2022,tutoride,,linkedin.com/company/tutoride,colombo,tutoride,western,Nov-50,
sri lanka,2022,your-revenue-partner,,linkedin.com/company/your-revenue-partner,colombo,your revenue partner,western,10-Jan,yourrevenuepartner.com
sri lanka,2022,yacolk,,linkedin.com/company/yacolk,delgoda,yaco,western,10-Jan,yaco.lk
sri lanka,2022,tree-for-life-wayamba,environmental services,linkedin.com/company/tree-for-life-wayamba,,tree for life_wayamba,,501-1000,
sri lanka,2022,nanochem-technologies-sri-lanka,,linkedin.com/company/nanochem-technologies-sri-lanka,polgahawela,nanochem technologies sri lanka,north western,10-Jan,
sri lanka,2022,iconic-unlimited,,linkedin.com/company/iconic-unlimited,piliyandala,iconic unlimited,western,10-Jan,
sri lanka,2022,winnsuretrade,international trade and development,linkedin.com/company/winnsuretrade,colombo,winnsure,western,10-Jan,winnsure.com
sri lanka,2022,leo-club-of-panduwasnuwara,,linkedin.com/company/leo-club-of-panduwasnuwara,hettipola,leo club of panduwasnuwara,north western,Nov-50,facebook.com/leoclubofpanduwasnuwara
sri lanka,2022,ceyloan,financial services,linkedin.com/company/ceyloan,colombo,ceyloan,western,Nov-50,ceyloan.lk
sri lanka,2022,market-lanka,retail,linkedin.com/company/market-lanka,colombo,market lanka,western,10-Jan,marketlanka.com
sri lanka,2022,mas-foundation-for-change,,linkedin.com/company/mas-foundation-for-change,battaramulla,mas foundation for change,western,Nov-50,
sri lanka,2022,phoenix-intercontinental,,linkedin.com/company/phoenix-intercontinental,,phoenix intercontinental pvt ltd.,,10-Jan,phoenixintercontinental.com
sri lanka,2022,design-ark-pvt-ltd,architecture & planning,linkedin.com/company/design-ark-pvt-ltd,colombo,design ark (pvt) ltd,western,Nov-50,
sri lanka,2022,imperial-wisdom,,linkedin.com/company/imperial-wisdom,colombo,imperial wisdom,western,Nov-50,impwis.com
sri lanka,2022,razzlcc,,linkedin.com/company/razzlcc,colombo,razzl; career consultants,western,10-Jan,
sri lanka,2022,lyceum-campus,higher education,linkedin.com/company/lyceum-campus,nugegoda,lyceum campus,western,Nov-50,lyceumcampus.lk
sri lanka,2022,sunset-road,,linkedin.com/company/sunset-road,colombo,sunset road,western,10-Jan,
sri lanka,2022,neftee-studios,,linkedin.com/company/neftee-studios,colombo,neftee studios,western,10-Jan,
sri lanka,2022,ursidekick,,linkedin.com/company/ursidekick,colombo,ursidekick,western,Nov-50,ursidekick.com
sri lanka,2022,ibridgesrilanka,,linkedin.com/company/ibridgesrilanka,horana,ibridge,western,10-Jan,
sri lanka,2022,teaminfinityli,,linkedin.com/company/teaminfinityli,makola,team infinity,western,10-Jan,
sri lanka,2022,tenjin-scholar,higher education,linkedin.com/company/tenjin-scholar,pita kotte,ümlaut ed,western,10-Jan,
sri lanka,2022,crystal-software-development,,linkedin.com/company/crystal-software-development,kandy,crystal software development,central,Nov-50,crystalsoftwarelk.com
sri lanka,2022,webserce,,linkedin.com/company/webserce,colombo,webserce,western,10-Jan,webserce.com
sri lanka,2022,soliel-technologies,,linkedin.com/company/soliel-technologies,,soliel technologies,western,10-Jan,
sri lanka,2022,bws-engineering,,linkedin.com/company/bws-engineering,mahawewa,bws engineering,north western,10-Jan,
sri lanka,2022,safenax,,linkedin.com/company/safenax,,safenax,western,10-Jan,
sri lanka,2022,strategyspacelk,,linkedin.com/company/strategyspacelk,colombo,strategy space,western,10-Jan,strategyspace.lk
sri lanka,2022,yangatech,,linkedin.com/company/yangatech,colombo,yanga technologies,western,10-Jan,yanga.lk
sri lanka,2022,nera-education-and-consultants,higher education,linkedin.com/company/nera-education-and-consultants,galle,nera education and consultants (pvt) ltd,southern,10-Jan,
sri lanka,2022,agrindus-ceylon,,linkedin.com/company/agrindus-ceylon,kandy,agrindus ceylon,central,10-Jan,
sri lanka,2022,mindfact-pvt-ltd,,linkedin.com/company/mindfact-pvt-ltd,colombo,mindfact pvt ltd,western,10-Jan,
sri lanka,2022,healing-first-physiotherapy,,linkedin.com/company/healing-first-physiotherapy,gampola,healing first physiotherapy,central,10-Jan,healingfirstphysiotherapy.com
sri lanka,2022,atf-group-of-companies-mjarthif,,linkedin.com/company/atf-group-of-companies-mjarthif,colombo,atf group of companies,western,10-Jan,
sri lanka,2022,twixia,,linkedin.com/company/twixia,colombo,twixia,western,Nov-50,twixia.global
sri lanka,2022,potentialincorporated,,linkedin.com/company/potentialincorporated,colombo,potential for better,western,10-Jan,potentialincorp.com
sri lanka,2022,cfs-dews,,linkedin.com/company/cfs-dews,,cfs devs,central,10-Jan,bycfs.com
sri lanka,2022,ranar-migration-center,,linkedin.com/company/ranar-migration-center,colombo,ranar migration center,western,201-500,ranar.lk
sri lanka,2022,augmaticlabs,,linkedin.com/company/augmaticlabs,colombo,augmatic labs,western,10-Jan,augmaticlabs.com
sri lanka,2022,focus-maritime-pvt-ltd,,linkedin.com/company/focus-maritime-pvt-ltd,colombo,focus maritime pvt ltd,western,10-Jan,focusmaritimes.com
sri lanka,2022,negombo-recycling-club,environmental services,linkedin.com/company/negombo-recycling-club,negombo,negombo recycling club,western,Nov-50,
sri lanka,2022,contrively,,linkedin.com/company/contrively,colombo,contrively,western,10-Jan,contrively.com
sri lanka,2022,techsoer,,linkedin.com/company/techsoer,,techsoer,,10-Jan,
sri lanka,2022,hyperjump-contact,,linkedin.com/company/hyperjump-contact,moratuwa,hyperjump,western,10-Jan,
sri lanka,2022,amden-studio,,linkedin.com/company/amden-studio,colombo,amden studio,western,10-Jan,
sri lanka,2022,clapper-media,media production,linkedin.com/company/clapper-media,colombo,clapper media,western,Nov-50,
sri lanka,2022,c-c-lanka,international trade and development,linkedin.com/company/c-c-lanka,,c c lanka logistic (pvt) ltd,western,10-Jan,cclankalogistic.com
sri lanka,2022,alfu-kids-clothing,,linkedin.com/company/alfu-kids-clothing,colombo,álfu,western,10-Jan,alfu.club
sri lanka,2022,zeeattle,construction,linkedin.com/company/zeeattle,colombo,zeeattle,western,10-Jan,zeeattle.com
sri lanka,2022,duklas-srilanka,,linkedin.com/company/duklas-srilanka,colombo,duklas pvt ltd,western,10-Jan,duklas.com
sri lanka,2022,zyntec,,linkedin.com/company/zyntec,wattegama,zyntec,central,10-Jan,supun-ayeshmantha.www.supun-ayeshmantha.web.app
sri lanka,2022,vindas-pvt-ltd,,linkedin.com/company/vindas-pvt-ltd,dunagaha,vindas pvt ltd.,western,10-Jan,vindas.lk
sri lanka,2022,helascript,,linkedin.com/company/helascript,colombo,helascript (pvt) ltd.,western,10-Jan,helascript.com
sri lanka,2022,lift-ngo,,linkedin.com/company/lift-ngo,,local initiatives for tomorrow,,Nov-50,liftngo.webs.com
sri lanka,2022,alenesoft,,linkedin.com/company/alenesoft,kandana,alenesoft,western,10-Jan,alenesoft.com
sri lanka,2022,weleaduop,professional training & coaching,linkedin.com/company/weleaduop,kandy,we lead - career skills society of university of peradeniya,central,501-1000,
sri lanka,2022,forgear,,linkedin.com/company/forgear,,forgear,,10-Jan,forgear.lk
sri lanka,2022,theledgerwall,accounting,linkedin.com/company/theledgerwall,nugegoda,ledgerwall (private) limited,western,51-200,
sri lanka,2022,uomada,financial services,linkedin.com/company/uomada,colombo,uomada,western,Nov-50,uomada.com
sri lanka,2022,aleftav-technologies,,linkedin.com/company/aleftav-technologies,kurunegala,aleftav technologies,north western,10-Jan,aleftavtec.com
sri lanka,2022,sopwiltech,,linkedin.com/company/sopwiltech,kotte,sopwil technologies private limited,western,10-Jan,
sri lanka,2022,dream-homes-pvt-ltd,architecture & planning,linkedin.com/company/dream-homes-pvt-ltd,,dream homes pvt.ltd,,10-Jan,dreamhomespvt.business.site
sri lanka,2022,aya-models,,linkedin.com/company/aya-models,colombo,aya models,western,10-Jan,syncbridge.net
sri lanka,2022,hmtaccountingsolution,,linkedin.com/company/hmtaccountingsolution,vavuniya,hmt accounting solution,northern province,10-Jan,facebook.com/hmtaccountingsolution.lk
sri lanka,2022,omaldonspater,,linkedin.com/company/omaldonspater,colombo,omal don spater,western,10-Jan,
sri lanka,2022,aaza-pvt-ltd,,linkedin.com/company/aaza-pvt-ltd,,aaza (pvt) ltd.,,51-200,
sri lanka,2022,whistle-global-pvt-ltd,,linkedin.com/company/whistle-global-pvt-ltd,colombo,whistle global (pvt) ltd,western,10-Jan,
sri lanka,2022,ceylot,staffing and recruiting,linkedin.com/company/ceylot,colombo,ceylot consulting,western,Nov-50,
sri lanka,2022,shevon-one,,linkedin.com/company/shevon-one,colombo,shevon.one,western,10-Jan,shevon.one
sri lanka,2022,nico-legal,,linkedin.com/company/nico-legal,colombo,nico legal,western,10-Jan,
sri lanka,2022,synerg-bpo-pvt-ltd,,linkedin.com/company/synerg-bpo-pvt-ltd,colombo,synerg bpo (pvt) ltd,western,10-Jan,synerg-bpo.com
sri lanka,2022,byondx-management,,linkedin.com/company/byondx-management,colombo,byondx studio,western,10-Jan,byondx.studio
sri lanka,2022,sachitheek,graphic design,linkedin.com/company/sachitheek,colombo,sachitheek,western,10-Jan,
sri lanka,2022,wake-up-zone-pvt-ltd,,linkedin.com/company/wake-up-zone-pvt-ltd,colombo,wake up zone (pvt) ltd,western,10-Jan,
sri lanka,2022,afkar-associates,accounting,linkedin.com/company/afkar-associates,colombo,afkar associates,western,10-Jan,afkar.ca-aspirant.com
sri lanka,2022,tercetsrilanka,higher education,linkedin.com/company/tercetsrilanka,colombo,tercet sri lanka,western,10-Jan,tercet.rf.gd
sri lanka,2022,hela-de-group,graphic design,linkedin.com/company/hela-de-group,colombo,hela de group,western,10-Jan,
sri lanka,2022,accelerating-industries-climate-response-in-sri-lanka,international trade and development,linkedin.com/company/accelerating-industries-climate-response-in-sri-lanka,colombo,accelerating industries climate response in sri lanka,western,10-Jan,
sri lanka,2022,sn-travelth,,linkedin.com/company/sn-travelth,,sn travel (pvt) ltd,,10-Jan,sntravelth.com
sri lanka,2022,bertypatrick,,linkedin.com/company/bertypatrick,kelaniya,berty patrick,western,Nov-50,bertypatrick.com
sri lanka,2022,finolk,financial services,linkedin.com/company/finolk,colombo,fino.lk,western,Nov-50,fino.lk
sri lanka,2022,maathaworld,,linkedin.com/company/maathaworld,colombo,maatha world foundation,western,Nov-50,maathaworld.org
sri lanka,2022,adstract1,,linkedin.com/company/adstract1,colombo,adstract1,western,10-Jan,adstract1.com
sri lanka,2022,inforsha,,linkedin.com/company/inforsha,colombo,inforsha,western,10-Jan,inforsha.com
sri lanka,2022,quantumaniainternational,international trade and development,linkedin.com/company/quantumaniainternational,kelaniya,quantumania international (pvt) ltd,western,10-Jan,quantumaniainternational.com
sri lanka,2022,global-destination-specialists,,linkedin.com/company/global-destination-specialists,narahenpita,global destination specialists,western,Nov-50,globaldestinationspecialists.com
sri lanka,2022,motown-academy,higher education,linkedin.com/company/motown-academy,colombo,motown academy,western,10-Jan,instagram.com/motown.academy
sri lanka,2022,events-by-gee,,linkedin.com/company/events-by-gee,,events by gee,,10-Jan,facebook.com/eventsbygee
sri lanka,2022,egt-pvt-ltd,,linkedin.com/company/egt-pvt-ltd,colombo,egt pvt ltd,western,Nov-50,
sri lanka,2022,marfoosdigital,,linkedin.com/company/marfoosdigital,puttalam,marfoos digital,north western,Nov-50,
sri lanka,2022,sarvetha-life,,linkedin.com/company/sarvetha-life,colombo,sarvetha,western,10-Jan,sarvetha.life
sri lanka,2022,bittech22,,linkedin.com/company/bittech22,,bittech,,10-Jan,
sri lanka,2022,duthaya,consumer services,linkedin.com/company/duthaya,colombo,duthaya digital services (private) limited,western,Nov-50,duthaya.lk
sri lanka,2022,gaweshakaya-rover,,linkedin.com/company/gaweshakaya-rover,kelaniya,gaweshakaya rover,western,Nov-50,
sri lanka,2022,trunk-realtor-s,real estate,linkedin.com/company/trunk-realtor-s,,trunk realtors,,10-Jan,
sri lanka,2022,enoch-holdings,,linkedin.com/company/enoch-holdings,kelaniya,enoch holdings,western,10-Jan,
sri lanka,2022,kdmanix,,linkedin.com/company/kdmanix,colombo,kdmanix,western,10-Jan,
sri lanka,2022,halcyon-mawella,hospitality,linkedin.com/company/halcyon-mawella,tangalla,halcyon mawella,southern,Nov-50,halcyonmawella.com
